tweet,target,,,,,,,,,,
شام ادیس چوتیا بہن کا لوڑا,1,,,,,,,,,,
شام ادیس کی گانڈ میں سریا,1,,,,,,,,,,
شام اور فرگی دونوں چوتیے ہیں بہن چود,1,,,,,,,,,,
شام ایک دلا گانڈو ہے,1,,,,,,,,,,
شام آؤ کبھی خوشبو لگا کر پاکستان بتاتے ہیں تم کو کہ کون سب سے بڑا چوتیا ہے,1,,,,,,,,,,
شام بہن چود مادر چود کبھی آ پاکستان تو تیری گانڈ میں سپورٹ ڈالتا ہوں,1,,,,,,,,,,
شام بہن کے لوڑے یاد کر تیرے سب سے زیادہ سبسکرائبر پاکستان سے ہی ہیں,1,,,,,,,,,,
شام بھائی بہت صیح کیا آپ نے,0,,,,,,,,,,
شام بھوسڑی کا,1,,,,,,,,,,
شام ٹٹہ بہن چود,1,,,,,,,,,,
شام جیسا اور کوئی چوتیا نہں آیا,1,,,,,,,,,,
شام چوتیا ہے اور تم اس کے لیے ایک کتیا ہو,1,,,,,,,,,,
شام چوتیا ہے ایک بہت بڑا چوتیا,1,,,,,,,,,,
شام چوتیا ہے تم پھر بھی اس سے بہتر ہو,1,,,,,,,,,,
شام دنیا کا سب سے بڑا چوتیا بندہ ہے,1,,,,,,,,,,
شام سے بڑا چوتیا آج تک کبھی نہیں دیکھا اس کی ویڈیوز دیکھنے والے بھڑوے کا نہ کوئی پیچ لائیک کرتا ہے اور نہ اس کو,1,,,,,,,,,,
شام کا فائن تھا پر وہ چوتیا ہے,1,,,,,,,,,,
شام کے چوتیے فائن نے اگر یہاں کمنٹس کیے تو ان کی ماں چود دوں گا,1,,,,,,,,,,
شام کی شام کے وقت میں گانڈ مار دی ہے,1,,,,,,,,,,
شام کی گانڈ میں ڈنڈا,1,,,,,,,,,,
شام کی گانڈ ہی پھاڑ دی صرف یہ چینل ہے جس پر میں روز آتا ہوں ویڈیوز دیکھنے,1,,,,,,,,,,
شام کی ماں کا بھوسڑا چوتیا سالا,1,,,,,,,,,,
شام کی ماں کی بھوسڑی,1,,,,,,,,,,
شام کی ماں کی چوت,1,,,,,,,,,,
شام کی ماں کی چوت اور فراگی کی ماں کی بھی,1,,,,,,,,,,
شام کی ماں کی چوت دلا ہے شام رنڈی کی نسل بھی پلیز پن کردوں جیو جیو,1,,,,,,,,,,
شام گانڈو سالا چوتیا مادرچود اور فراگی آجا تجھے فراگ طریقے سے کروں,1,,,,,,,,,,
شام گانڈو ہے,1,,,,,,,,,,
شام گانڈوسے تو اچھا اپنا نادر ہے اس سے زیادہ سبسکرائبر ہیں,1,,,,,,,,,,
شام مادرچود کا بچہ,1,,,,,,,,,,
شام مکمل طور پر پاگل کے بھوسڑی کا,1,,,,,,,,,,
شام نے پھچھلی ویڈیو بھی ڈنڈا سمجھ کر گانڈ میں لے لی تھی,1,,,,,,,,,,
شام ہمیشہ سے ہی چوتیا ہے,1,,,,,,,,,,
شام ہے بہن چود مادر چود بھوسڑی کا لوڑا کتی کا,1,,,,,,,,,,
شام ہے ہی گانڈو جو جدھر کھاتے ہیں ادھر ہی پیشاب کرتے ہیں,1,,,,,,,,,,
شام ویسے کی چوتیا ہے,1,,,,,,,,,,
شانایا خان یہ,0,,,,,,,,,,
شاندار اترو میوزک ایسا دل کو چھو لینے والا میوزک اور ہمیشہ کی طرح ویڈیو بھی بہت اچھی,0,,,,,,,,,,
شاندار بہت مزہ آیا,0,,,,,,,,,,
شاندار بھائی صیح کتوں والی کی آپ نے اس کی بھوسڑی کا کھبہ ٹٹہ ہے بہت اعلی,1,,,,,,,,,,
شاندار بھائی کچھ ایسے ہی جھٹکے کی امید تھی مست بھائی,0,,,,,,,,,,
شاندار دکی بھائی کیری کو لوڑے کا ٹیکہ چاہیے سب لوگ مل کر دو اس کو,1,,,,,,,,,,
شاندار شاندار شاندار میرے پاس آپ کے لیے کوئی الفاظ نہیں ہیں,0,,,,,,,,,,
شاندار کام بہت عمدہ کیری بھائی تم میرے سب سے پسندیدہ یوٹیوبرہو,0,,,,,,,,,,
شاندار کمال ہوگیا اچھا کیا اس رنڈی اور بھڑوی کی حقیقت بتا دی,1,,,,,,,,,,
شاندار کیری بھائی آپ کی ویڈیو بہت اعلی ہے,0,,,,,,,,,,
شاندار ویڈیو تھا بھائی,0,,,,,,,,,,
شاندار ویڈیو کیری واہ,0,,,,,,,,,,
شبی پھڑوے جا اپنا کام کر,1,,,,,,,,,,
شرم کر ادریس بھڑوے,1,,,,,,,,,,
شروع میں اگر ایسا ہوتا تو بہت مزہ آتا ہلیو دوستوں اور فائن یہ اس دلے کی ویڈیو ہے,1,,,,,,,,,,
شروع میں پاجامہ بھی فالتو میں زبردستی کٹا ہے,0,,,,,,,,,,
شروع میں تو آگ لگا دی گورے گورے گال تری چھاتی پر موسمی مزہ آگیا,0,,,,,,,,,,
شکر ہے ان چوتیوں کے خلاف کوئی ویڈیو آئی,1,,,,,,,,,,
شکر ہے بھائی تیری ویڈیو آئی,0,,,,,,,,,,
شکریہ بھائی تو نے سب کو آگاہ کر دیا ورنہ یہ لوگ تو صرف ٹٹے چوسنے کے لیے ہیں,1,,,,,,,,,,
شکریہ دکی بھائی تم نے سچائی بتائی سب کو شام اور فراگی گانڈ میں دے دینا,1,,,,,,,,,,
شکریہ دوبارہ آنا,0,,,,,,,,,,
شکل سے ہی چوتیا لگتا ہے یہ نفرت ہو گئی ہےمجھے اس سے,1,,,,,,,,,,
شھزدہ ہے بھائی تم نے تو تیل لگائے بناء ہی اس کی مار لی,1,,,,,,,,,,
صابن کھانا بہت بہتر ہے,0,,,,,,,,,,
صابن والا بہت ہارنی تھا,0,,,,,,,,,,
صبح بھوسڑی کا مادر چود,1,,,,,,,,,,
صرف انتظار کریں ایسا ہی ہوگا,0,,,,,,,,,,
صرف مادر چود لکھ دیا کرو بین نہں ہوگا,1,,,,,,,,,,
صیح بات ہے بھائی کسی اور کا مزاق نہں اڑانا چاہیے,0,,,,,,,,,,
صیح بات ہے مجھے تو ویسے بھی یہ پسند نہں ہے کتی نسل کا کیڑا ہے اس کی گانڈ میں,1,,,,,,,,,,
صیح بتا اس کی باتوں میں پوائنٹ ہوتا ہے یا نہیں میں نے اس کی ساری ویڈیوز دیکھی ہیں,0,,,,,,,,,,
صیح بہن چودی آپ نے اس کی اس لیے ہے یہ باہر کا ٹٹہ,1,,,,,,,,,,
صیح بول رہے ہو بھائی ان کی سب ویڈیوز چوتیاپوں سے بھری ہوئی ہیں ,1,,,,,,,,,,
صیح بول رہے ہو بھائی میں نے بھی اس بہن چود کو سبسکرائب کر دیا ہے,1,,,,,,,,,,
صیح بولا بھائی بھڑوے ہیں سب بہن چود,1,,,,,,,,,,
صیح بولا بھائی ماں کی چوت شام ادریس کی,1,,,,,,,,,,
صیح بولا تو وہ سالا عوام کو چوتیا بنا رہا ہے اور عوام تو ہے ہی چوتیا اور ویسے بھی لوگ جھوٹی ایکٹنگ کرتے ہیں,1,,,,,,,,,,
صیح سچ میں ایک نمبر کا چوتیا ہے اس کا بائیکاٹ کرو,1,,,,,,,,,,
صیح سے چودا ہے اسے بہت اچھا کیا,1,,,,,,,,,,
صیح کہ رہا ہے آپ نے کیوں اس کی ماں اور بہن پر نہں بنایا شام بھوسڑی کا,1,,,,,,,,,,
صیح کہا آپ نے یہ جو کر رہے ہیں نہ تو اسلام میں ان کی اجازت ہے اورنہ ہی انسانیت میں,0,,,,,,,,,,
صیح کہا سالے بھکاری ہوتے ہیں,1,,,,,,,,,,
صیح کھیل گیا ایسے ہی ویڈیو بناؤ بھائی مزہ آگیا آج,0,,,,,,,,,,
صیح گانڈ پھاڑی آپ نے اس کی,1,,,,,,,,,,
صیح گانڈ پھاڑی ہے بھوسڑی والے کی,1,,,,,,,,,,
صیح ہے باس اچھی سوچ تھی ہماری قوم میں,0,,,,,,,,,,
صیح ہے بھائی چرس گانجا مرے کو ایک نمبر بھائی,0,,,,,,,,,,
صیح ویڈیو ہے کتنے ہفتوں کے بعد,0,,,,,,,,,,
ضرور ضرور یہ ویڈیو دیکھیں,0,,,,,,,,,,
عاصم میرے باپ نے یہی سیکھایا ہے,0,,,,,,,,,,
عاصمہ بختیاری تجھے پتہ ھے ماتا چڑہنا کیا ہوتا ہے,0,,,,,,,,,,
عالیا میں پورا پانہراما استعمال کر دوبارہ ایک بار فوٹوشاپ کا موقع دو,0,,,,,,,,,,
عالیہ بھٹ کی اشتہارمیں نئی انٹری,0,,,,,,,,,,
عجیب رنڈی کے بچے گانڈو کی نسل کوئی اور بات بول بھڑوے,1,,,,,,,,,,
عظیم کام کیا دکی بھائی تو نے شام ہے ہی بچپن سے کمینہ,1,,,,,,,,,,
عمدہ بھائی اور بھی ویڈیوز بناؤ اسی طرح کی,0,,,,,,,,,,
عمدہ کیری بھائی آپ ایسی ویڈیوز کو اپ لوڈ کرو,0,,,,,,,,,,
عمدہ مجھے یہ پسند آیا اور بناؤ ایسی ویڈیوز,0,,,,,,,,,,
عمدہ یار گانڈ مار دے اس کی,1,,,,,,,,,,
عمیر عامر وہ ساری ویڈیوز جھوٹی ہیں چوتیاپا ہے تاکہ ہم سب اس کے ساتھ آجائیں,1,,,,,,,,,,
عمیر وہ جھوٹا سال چوتیا,1,,,,,,,,,,
عیش علی تم نے بہن چود دی ہے تونے,1,,,,,,,,,,
غضب غضب غضب بھائی,0,,,,,,,,,,
غضب ک گانے گاتی ہے یار,0,,,,,,,,,,
غضب کی ذہانت ہے بہن چود,1,,,,,,,,,,
غلط بول دیا بھائی تو کیسے ہوں گے آپ سب یہ ہوگا,0,,,,,,,,,,
فالتو بکواس مت کر نہں تو پھاڑ کر تمہاری ہاتھ میں دے دوں گا,1,,,,,,,,,,
فائدہ نہں ہے بھائی یہ بہت ہی چوتیا اور کمینہ بندہ ہے,1,,,,,,,,,,
فٹا فٹی کیری بھائی,0,,,,,,,,,,
فخر محسوس ہو رہا ہے آج جو کچھ ہوا وہ کچھ چوتیا لوگوں کی وجہ سے ہوا,1,,,,,,,,,,
فراگی تیری ماں کی چوت,1,,,,,,,,,,
فراگی خود بہت بڑی چوتیا ہے کیوں کی شام کی بہن ہے بہن چود دو اس سالے کی,1,,,,,,,,,,
فراگی کی گانڈ ملے گی مجھے جلدی,1,,,,,,,,,,
فراگی ہیرا منڈی کی گشتی ہے اور شام سب سے بڑا گانڈو ہے,1,,,,,,,,,,
فضل الدین لوڑا میرا رہنے دو تم اتنی اچھی بھی نہیں ہے وہ,1,,,,,,,,,,
فل بہن چودائی ہو رہی ہے ادھر تو,1,,,,,,,,,,
فل بہن چودی مزہ آگیا بھائی جان,1,,,,,,,,,,
فل بہن چودی ہو رہی ہے ادھر,1,,,,,,,,,,
فلم کا آخر بہت تکلیف دہ تھا یار,0,,,,,,,,,,
فیس کیم پر آؤ بھڑوے جھوٹے چتو,1,,,,,,,,,,
قسم سے بھائی کمال کردیا اس بھوسڑی کے بندے کی اوقات اس کو دکھا دی تونے بہت اچھا,1,,,,,,,,,,
قسم سے دماغ خراب ہو گیا جو اپنی ملک کی عزت نہیں کرتا وہ مادرچود ہے,1,,,,,,,,,,
قسم یار کیری ہنسا ہنسا کر پاگل کردیتا ہے اور مزہ آگیا,0,,,,,,,,,,
کا سپرمین نے ایسے کہا تھا کہ چائے پی لو دوستوں,0,,,,,,,,,,
کاش یوٹیوب میں ایک ویڈیو کو ایک بار سے زیادہ بار بار لائیک کرنے کا آپشن ہوتا تو اس ویڈیو کو لائیکس دیتا,0,,,,,,,,,,
کافر بھی نہیں کرتا کس کافر کو اپنی بہن دی ہے تو نے کیا رنڈی کی اولاد بھڑوے گالیاں دے کر اپنے آپ کو اچھا سمجھتا تھا,1,,,,,,,,,,
کافی صیح ویڈیو ہے یہ,0,,,,,,,,,,
کافی وقت کے بعد غضب ویڈیو بنائی شادی کون کرے گا,0,,,,,,,,,,
کالی گھٹا نہں ڈالنی تھی تجھ کو بھائی,0,,,,,,,,,,
کبھی بھی نہیں وہ پہلے بھی بہت مشہور ہو گئی ہے,0,,,,,,,,,,
کبھی تم کو موت کو قریب سے دیکھنے کا چانس ملا ہے,0,,,,,,,,,,
کبھی مارے ہو توے سے,0,,,,,,,,,,
کتا تو خود ہے ادریس بہن چود تری ماں نوں لن واراں,1,,,,,,,,,,
کتا رنڈی کا بچہ مادر چود,1,,,,,,,,,,
کتنے چوتیے لوگ ہیں اس دنیا میں جو ابلیس کا چینل دیکھتے ہیں,1,,,,,,,,,,
کتنی بار دیکھی ہے ویڈیو بتاؤ بہن چود,1,,,,,,,,,,
کتے کہیں کے تمہارا اور کام ہی کیا ہے دوسروں کی ویڈیوز بنا کر یا تبدیل کر کے ان کو بدنام کرنا,1,,,,,,,,,,
کچھ بننے کے لیے بمبئی میں آنا پڑتا ہے پر میں تو رہتا ہی بمبئی میں ہوں ہا ہا ہا,0,,,,,,,,,,
کچھ بھی بول لیکن چوتیاپا ہی ہے,1,,,,,,,,,,
کچھ چوتیے ہیں ابھی بھی ناپسند کر رہے ہیں ہمارے چینل کو,1,,,,,,,,,,
کچھ روشنی ڈالو اس پر بھی,0,,,,,,,,,,
کچھ لوگوں کی آنکھیں نہیں کھلی ابھی تک اور تو جا کر گانڈ مروا,1,,,,,,,,,,
کر کر آخر کر دیا نا,0,,,,,,,,,,
کر کر کھا چپ رنڈی کے بچے,1,,,,,,,,,,
کرکٹ لورز کلب پھیر بھی امتحان دینا بہت ضروری ہے,0,,,,,,,,,,
کروڑ لائیکس کا ٹارگٹ کب پورا ہوگا,0,,,,,,,,,,
کڑک میرا بھائی پچھلے والا بھاری تھا الیکشن والا بھاری تھا,0,,,,,,,,,,
کس چوتیے پر ویڈیو بنا دی یار  اس کے ابو کا کنڈم لیک ہو گیا تھا اور یہ اس سے پیدا ہوا تھا,1,,,,,,,,,,
کس کو چوتیا بناتا ہے تو,1,,,,,,,,,,
کس نے کیری کا پچلا چینل دیکھا ہے,0,,,,,,,,,,
کس نے میرے ہیڈفون چرائے ہیں,0,,,,,,,,,,
کسی جگہ کی سیر کی ویڈیو بنا,0,,,,,,,,,,
کسی کا کوئی رجحان نہیں واہ,0,,,,,,,,,,
کسی کام بھی ویڈیو نہیں ہے,0,,,,,,,,,,
کسی کی توجہ لینے کے لیے اور سستی شہرت کے لیے یہ بہن کا لوڑا گانڈ بھی مروا لے گا,1,,,,,,,,,,
کسی نے نوٹس کیا کہ ٹیڈی ٹھگ ہے,0,,,,,,,,,,
کمار لازمی اس ویڈیو کو دیکھویہ ویڈیو مزاحیہ ڈاکٹروں پر ہے,0,,,,,,,,,,
کمال کر دیا پھاڑ کر رکھ دی گانڈ ابلیس کی ,1,,,,,,,,,,
کمال کردیا بھائی اس سالے کی گانڈ مار کے,1,,,,,,,,,,
کمال کی ایڈیٹنگ بھائی جیسے اصلی میں ہو,0,,,,,,,,,,
کمال ہے بھائی اس چوتیا کی تھوڑی اور مار اور اسکی ماں بہن ایک کر دے,1,,,,,,,,,,
کمال ہے بھائی کمال,0,,,,,,,,,,
کمیسٹری کا ردعمل بھی اتنے مشکل نہیں ہوتے,0,,,,,,,,,,
کہاں سے آتے ہیں یہ لوگ,0,,,,,,,,,,
کھسرا ہے شام ادریس بہن چود,1,,,,,,,,,,
کھوتی کے بچے عمران خان ک خلاف بکواس نہ کر گانڈو,1,,,,,,,,,,
کھیت اور جنگل میں بہت کم لوگ اپنا پریشر چھوڑنے جاتے ہیں,0,,,,,,,,,,
کوچی کامے سب سے بہتر ہے,0,,,,,,,,,,
کون پسند کرتا ہا ایس ٹی کو دیکھنا کیوں کی ویڈیوز ہمیشہ کی طرح بہت اچھی ہوتی ہیں,0,,,,,,,,,,
کون چوتیا قسم کے لوگ اس شام کی ویڈیوز کو دیکھتے ہیں,1,,,,,,,,,,
کون چوتیا ہے جو ان لائیک کر رہا ہے,1,,,,,,,,,,
کون سا گانا وہ چھوٹا لڑکا گانے لگا ہے,0,,,,,,,,,,
کون ہے یہ نعمان خان کی گانڈ کھجانے والا بھوسڑی والا,1,,,,,,,,,,
کوئی بھی کیری کو ہرا نہیں سکتا,0,,,,,,,,,,
کوئی بھی میرا کمنٹ سیکشن گندا نہ کرے,0,,,,,,,,,,
کوئی شک نہں کہ بہن چود کی گانڈ مار دی سب نے,1,,,,,,,,,,
کوئی مجھے مار ڈالو,0,,,,,,,,,,
کوئی مسئلہ نہیں اشیش ہمہشہ سے اچھا ہے,0,,,,,,,,,,
کوئی نیا ویڈیو بناؤ,0,,,,,,,,,,
کیا ایڈیٹینگ ہے مان گئے بھائی,0,,,,,,,,,,
کیا آپ اس کے ساتھ کچھ کر سکتے ہو,0,,,,,,,,,,
کیا آپ بگ باس اور سوامی پر ویڈیو بنا سکتے ہو,0,,,,,,,,,,
کیا بکواس آدمی ہے یہ,1,,,,,,,,,,
کیا بکواس ہے کیوں ان کو الزام دیتے ہو سارے باہر جا کر گانڈ مرواتے ہیں کس کی گانڈ محفوظ ہے ادھر,1,,,,,,,,,,
کیا بہن چودی ہے,1,,,,,,,,,,
کیا بہن چودی ہے یار,1,,,,,,,,,,
کیا بھنگی وہ اصلی میں ہے,0,,,,,,,,,,
کیا بولوں بھائی مست ویڈیو ہے پبجی والے نے دیکھ لیا تو کیا بولوں,0,,,,,,,,,,
کیا بے کار ویڈیو ہے بھائی میں ان سبکرائب,0,,,,,,,,,,
کیا پاگل پن ہے کسی کے مذہب پر گالی نکالنےکا,0,,,,,,,,,,
کیا تم پچھلا گانا بنا سکتے ہو,0,,,,,,,,,,
کیا تم مارول کو ہرا سکتے ہو,0,,,,,,,,,,
کیا تم نے کبھی ناروتو کو دیکھا ہے,0,,,,,,,,,,
کیا ٹیلنٹ ہے میرے بھائی,0,,,,,,,,,,
کیا ریپ کیا ہے بھائی نے ایک نمب یار,0,,,,,,,,,,
کیا کبھی تم نے ہاتھ سے کام کرنے کی کوشش کی ہے,0,,,,,,,,,,
کیا کر رہا ہے ابھی تک میرے بھائی ابھی تک رجحان میں آیا ہے,0,,,,,,,,,,
کیا گانڈ ماری ہے یار,1,,,,,,,,,,
کیا لوگ ہو تم ایک جھوٹ پر کھڑے ہو گئے ہو لگتا ہے کہ اس گانڈو کو بین کرواؤ گے تم سب مل کر,1,,,,,,,,,,
کیا میں اکیلا ہوں جو یہ سمجھتا ہوں کہ وہ دونوں کیری کے ویڈیو کلپ سے غائب ہو گئے ہیں,0,,,,,,,,,,
کیا میوزک ہے پلیز,0,,,,,,,,,,
کیا ہو گیا ہے اس قوم کو بہن چودو,1,,,,,,,,,,
کیا ہوا تھا ابے تم کو کیوں اتنا دیر سے ویڈیو ڈال رہے ہو,0,,,,,,,,,,
کیا ہوگا اگر کیری کا ریپ ہو جائے,1,,,,,,,,,,
کیا ہوگیا ہے بھائی تیرا ہومر کہاں گیا,0,,,,,,,,,,
